Latitude,Longitude,T2MMEAN,T2MMIN,T2MMAX
-16.5,-3.75,293.5679931640625,293.2849426269531,293.8269958496094
-16.5,-3.125,293.5979309082031,293.25439453125,293.8894958496094
-16.5,-2.5,293.5617980957031,293.24658203125,293.7879333496094
-16.5,-1.875,293.4231262207031,293.0661926269531,293.64178466796875
-16.5,-1.25,293.3472900390625,292.9724426269531,293.61834716796875
-16.5,-0.625,293.3127746582031,292.9333801269531,293.57073974609375
-16.5,-5.920304394294029e-13,293.3798522949219,293.0427551269531,293.63201904296875
-16.5,0.625,293.4768371582031,293.17767333984375,293.74334716796875
-16.5,1.25,293.5074462890625,293.20892333984375,293.82928466796875
-16.5,1.875,293.5390319824219,293.23095703125,293.90216064453125
-16.5,2.5,293.6021728515625,293.21533203125,294.01153564453125
-16.5,3.125,293.6786804199219,293.27142333984375,294.080322265625
-16.5,3.75,293.6890869140625,293.31256103515625,294.0848083496094
-16.5,4.375,293.7148132324219,293.3414306640625,294.1238708496094
-16.5,5.0,293.6770324707031,293.33392333984375,294.03948974609375
-16.5,5.625,293.5855712890625,293.2068176269531,293.92230224609375
-16.5,6.25,293.3782043457031,292.9646301269531,293.745849609375
-16.5,6.875,293.1259460449219,292.84954833984375,293.3481140136719
-16.5,7.5,292.9641418457031,292.70111083984375,293.1684265136719
-16.5,8.125,292.8150634765625,292.64373779296875,292.9574890136719
-16.5,8.75,292.4823913574219,292.29998779296875,292.84576416015625
-16.5,9.375,292.0207824707031,291.8161926269531,292.39263916015625
-16.5,10.0,291.5679931640625,291.4021301269531,291.72772216796875
-16.5,10.625,291.1907043457031,290.98236083984375,291.33636474609375
-16.5,11.25,290.7463684082031,290.45318603515625,290.89886474609375
-16.5,11.875,293.3528137207031,289.01568603515625,298.8403015136719
-16.5,12.5,299.3899230957031,290.58599853515625,309.5512390136719
-16.5,13.125,299.4875793457031,289.8726806640625,310.3949890136719
-16.5,13.75,299.7571105957031,288.8804931640625,311.1187744140625
-16.5,14.375,300.4651184082031,289.30474853515625,311.1500244140625
-16.5,15.0,301.2294616699219,289.95318603515625,311.6343994140625
-16.5,15.625,301.1907043457031,289.89849853515625,311.4156494140625
-16.5,16.25,301.4348449707031,290.02349853515625,311.5356140136719
-16.5,16.875,301.7275085449219,290.24224853515625,311.8012390136719
-16.5,17.5,301.8088684082031,290.75787353515625,311.6762390136719
-16.5,18.125,302.1519775390625,292.15631103515625,311.6293640136719
-16.5,18.75,301.4736022949219,291.61724853515625,310.4262390136719
-16.5,19.375,301.2216491699219,292.25006103515625,309.6656494140625
-16.5,20.0,300.7115478515625,291.60943603515625,309.4418640136719
-16.5,20.625,299.8134460449219,291.30474853515625,309.4064025878906
-16.5,21.25,299.7200012207031,291.99224853515625,308.5782775878906
-16.5,21.875,299.5292663574219,293.08599853515625,306.9064025878906
-16.5,22.5,299.0461730957031,294.01568603515625,304.9845275878906
-16.5,23.125,297.9934387207031,293.87030029296875,303.0626525878906
-16.5,23.75,297.6041259765625,293.41717529296875,303.2345275878906
-16.5,24.375,296.3313293457031,292.69842529296875,300.9887390136719
-16.5,25.0,295.0295715332031,292.26092529296875,298.4574890136719
-16.5,25.625,295.1858215332031,292.12030029296875,298.9887390136719
-16.5,26.25,294.9293212890625,292.19842529296875,298.9142150878906
-16.5,26.875,294.3980712890625,292.02349853515625,298.3168640136719
-16.5,27.5,294.8437194824219,292.2086181640625,298.9328918457031
-16.5,28.125,297.1330871582031,294.2711181640625,300.7970275878906
-16.5,28.75,298.7037353515625,295.6773681640625,301.4569091796875
-16.5,29.375,295.6757507324219,291.7711181640625,300.0188293457031
-16.5,30.0,295.8137512207031,291.7711181640625,301.89117431640625
-16.5,30.625,295.4660949707031,291.9933166503906,299.72021484375
-16.5,31.25,295.6464538574219,292.9820556640625,298.49365234375
-16.5,31.875,295.7593994140625,293.9612731933594,298.2359619140625
-16.5,32.5,297.2691650390625,295.41748046875,300.3157043457031
-16.5,33.125,298.6754150390625,296.1695556640625,301.9094543457031
-16.5,33.75,299.2070007324219,296.8492431640625,302.4845275878906
-16.5,34.375,299.6373291015625,297.0054931640625,303.3282775878906
-16.5,35.0,300.3199462890625,296.65936279296875,304.68896484375
-16.5,35.625,298.8401184082031,294.94061279296875,303.5032043457031
-16.5,36.25,299.1379699707031,294.97967529296875,303.8469543457031
-16.5,36.875,299.5468444824219,295.2320556640625,304.5500793457031
-16.5,37.5,299.6018371582031,295.2867431640625,304.6594543457031
-16.5,38.125,299.6448059082031,295.74530029296875,304.7219543457031
-16.5,38.75,299.7818603515625,296.25311279296875,304.2063293457031
-16.5,39.375,300.4967041015625,297.30780029296875,304.2375793457031
-16.5,40.0,300.3652038574219,299.44061279296875,301.22021484375
-16.5,40.625,300.7089538574219,300.12811279296875,301.03326416015625
-16.5,41.25,300.6106262207031,300.06561279296875,301.09576416015625
-16.5,41.875,300.3378601074219,299.94061279296875,300.72076416015625
-16.5,42.5,300.4696960449219,300.13720703125,300.83966064453125
-16.5,43.125,300.9713134765625,300.3648681640625,301.4832458496094
-16.5,43.75,301.2151184082031,300.6261291503906,301.5875244140625
-16.5,44.375,301.3769226074219,299.3597106933594,303.6293640136719
-16.5,45.0,300.4657897949219,296.1331481933594,304.9220275878906
-16.5,45.625,300.0357666015625,294.7659606933594,304.972412109375
-16.5,46.25,300.2011413574219,294.0628356933594,305.675537109375
-16.5,46.875,300.5878601074219,294.0862731933594,306.5093994140625
-16.5,47.5,298.3410949707031,291.5081481933594,305.5188293457031
-16.5,48.125,295.5930480957031,289.8909606933594,302.5813293457031
-16.5,48.75,294.1347351074219,290.1487731933594,299.8938293457031
-16.5,49.375,295.3450012207031,292.4222106933594,298.93896484375
-16.5,50.0,299.7519226074219,299.1124267578125,300.59521484375
-16.5,50.625,300.3941650390625,300.00311279296875,300.76605224609375
-16.5,51.25,300.1226806640625,299.56561279296875,300.4725341796875
-16.5,51.875,299.8619384765625,299.22967529296875,300.1031494140625
-16.0,-17.5,295.8072509765625,295.7107238769531,295.91693115234375
-16.0,-16.875,295.6982116699219,295.566650390625,295.83184814453125
-16.0,-16.25,295.5946960449219,295.457275390625,295.79888916015625
-16.0,-15.625,295.4582824707031,295.324462890625,295.67388916015625
-16.0,-15.0,295.2769775390625,295.10595703125,295.44732666015625
-16.0,-14.375,295.1070556640625,294.8865051269531,295.2459716796875
-16.0,-13.75,294.9394226074219,294.70892333984375,295.10528564453125
-16.0,-13.125,294.8209228515625,294.56829833984375,295.01934814453125
-16.0,-12.5,294.7951965332031,294.55267333984375,294.99920654296875
-16.0,-11.875,294.6757507324219,294.4646301269531,294.94647216796875
-16.0,-11.25,294.5800476074219,294.31689453125,294.861572265625
-16.0,-10.625,294.5087585449219,294.21533203125,294.76934814453125
-16.0,-10.0,294.4280090332031,294.1130676269531,294.68341064453125
-16.0,-9.375,294.3759460449219,294.02923583984375,294.619384765625
-16.0,-8.75,294.2841491699219,293.96099853515625,294.4937744140625
-16.0,-8.125,294.1125793457031,293.8179931640625,294.27264404296875
-16.0,-7.5,293.9475402832031,293.6304931640625,294.15740966796875
-16.0,-6.875,293.8564147949219,293.691650390625,294.041259765625
-16.0,-6.25,293.8117980957031,293.49658203125,294.0981140136719
-16.0,-5.625,293.7678527832031,293.3943176269531,294.0121765136719
-16.0,-5.0,293.7326965332031,293.36724853515625,293.89105224609375
-16.0,-4.375,293.7125244140625,293.45318603515625,293.91522216796875
-16.0,-3.75,293.7297668457031,293.527587890625,293.93084716796875
-16.0,-3.125,293.7450866699219,293.527587890625,293.9285583496094
-16.0,-2.5,293.6555480957031,293.419189453125,293.8504333496094
-16.0,-1.875,293.6021728515625,293.348876953125,293.79888916015625
-16.0,-1.25,293.5230712890625,293.25439453125,293.70355224609375
-16.0,-0.625,293.4892272949219,293.21533203125,293.69732666015625
-16.0,-5.920304394294029e-13,293.5693054199219,293.30126953125,293.75982666015625
-16.0,0.625,293.6230163574219,293.3552551269531,293.84747314453125
-16.0,1.25,293.6428527832031,293.34954833984375,293.91778564453125
-16.0,1.875,293.6301574707031,293.3318176269531,293.98809814453125
-16.0,2.5,293.6363525390625,293.28564453125,294.04278564453125
-16.0,3.125,293.6789855957031,293.2927551269531,294.0613708496094
-16.0,3.75,293.6842041015625,293.30267333984375,294.041259765625
-16.0,4.375,293.6946105957031,293.32037353515625,294.0613708496094
-16.0,5.0,293.6539306640625,293.2771301269531,294.0223083496094
-16.0,5.625,293.5998840332031,293.1208801269531,293.97698974609375
-16.0,6.25,293.3244934082031,292.96673583984375,293.5975341796875
-16.0,6.875,293.0862121582031,292.91204833984375,293.29888916015625
-16.0,7.5,292.9273681640625,292.72454833984375,293.08795166015625
-16.0,8.125,292.8303527832031,292.67498779296875,292.94732666015625
-16.0,8.75,292.6168212890625,292.39501953125,292.97076416015625
-16.0,9.375,292.2883605957031,292.0583801269531,292.74420166015625
-16.0,10.0,291.8645324707031,291.6755676269531,292.10357666015625
-16.0,10.625,291.6008605957031,291.37298583984375,291.78167724609375
-16.0,11.25,291.4322509765625,291.12506103515625,291.61761474609375
-16.0,11.875,293.7236022949219,289.4195556640625,299.1371765136719
-16.0,12.5,298.8287353515625,289.95318603515625,309.6606140136719
-16.0,13.125,299.7613525390625,289.9742431640625,310.6918640136719
-16.0,13.75,298.8251647949219,288.1773681640625,310.3218994140625
-16.0,14.375,299.7226257324219,288.62506103515625,310.6656494140625
-16.0,15.0,300.9902038574219,289.56256103515625,311.3843994140625
-16.0,15.625,301.1916809082031,289.61724853515625,311.0981140136719
-16.0,16.25,301.2548522949219,289.99224853515625,310.7856140136719
-16.0,16.875,301.4081726074219,290.14068603515625,310.9731140136719
-16.0,17.5,301.2467041015625,290.60943603515625,310.9106140136719
-16.0,18.125,301.3742980957031,292.10943603515625,310.6918640136719
-16.0,18.75,301.0859069824219,291.96099853515625,309.6137390136719
-16.0,19.375,300.7050476074219,292.10943603515625,308.5824890136719
-16.0,20.0,300.3801574707031,291.38287353515625,308.8324890136719
-16.0,20.625,299.6311340332031,291.05474853515625,308.8126525878906
-16.0,21.25,299.5650634765625,291.85943603515625,308.3126525878906
-16.0,21.875,299.5956726074219,292.99224853515625,307.1720275878906
-16.0,22.5,299.2431335449219,293.90631103515625,305.3907775878906
-16.0,23.125,298.0149230957031,293.96405029296875,303.0939025878906
-16.0,23.75,297.2379150390625,292.66717529296875,303.4532775878906
-16.0,24.375,295.8576965332031,292.15936279296875,300.7387390136719
-16.0,25.0,294.4517822265625,291.22186279296875,298.3168640136719
-16.0,25.625,294.9143371582031,291.64373779296875,298.8012390136719
-16.0,26.25,295.4390869140625,292.44842529296875,299.3012390136719
-16.0,26.875,295.0673522949219,292.33123779296875,299.2267150878906
-16.0,27.5,295.0546569824219,292.5367431640625,299.2735900878906
-16.0,28.125,294.8795166015625,292.3414306640625,298.7814025878906
-16.0,28.75,297.2893371582031,294.0133056640625,301.347412109375
-16.0,29.375,298.1978759765625,294.3883056640625,302.3907775878906
-16.0,30.0,297.1340637207031,293.5679931640625,301.2189025878906
-16.0,30.625,298.3088684082031,295.0628356933594,301.9731140136719
-16.0,31.25,298.2724304199219,295.5133056640625,301.4262390136719
-16.0,31.875,297.6594543457031,295.7972106933594,300.2515869140625
-16.0,32.5,297.8896179199219,295.8683166503906,300.8871765136719
-16.0,33.125,298.6197509765625,296.1461181640625,301.8907775878906
-16.0,33.75,299.1916809082031,296.4273681640625,303.1876525878906
-16.0,34.375,299.5041809082031,296.2190856933594,304.2501525878906
-16.0,35.0,298.6187744140625,294.9664306640625,303.2532043457031
-16.0,35.625,296.2906494140625,292.3336181640625,300.7032775878906
-16.0,36.25,298.0338134765625,293.7633056640625,303.0344543457031
-16.0,36.875,298.4918212890625,294.1539306640625,303.5188293457031
-16.0,37.5,298.6207275390625,294.2867431640625,303.8625793457031
-16.0,38.125,298.8036804199219,294.7164306640625,304.2063293457031
-16.0,38.75,298.9065246582031,295.3492431640625,303.56396484375
-16.0,39.375,299.2528991699219,296.09686279296875,302.9875793457031
-16.0,40.0,299.8736572265625,297.60467529296875,302.7844543457031
-16.0,40.625,300.7073059082031,300.03436279296875,301.08917236328125
-16.0,41.25,300.6946105957031,299.97186279296875,301.15826416015625
-16.0,41.875,300.3476257324219,299.97186279296875,300.83013916015625
-16.0,42.5,300.2554931640625,299.6361389160156,300.82403564453125
-16.0,43.125,300.8160400390625,300.2693176269531,301.3660583496094
-16.0,43.75,301.2037353515625,300.64849853515625,301.5194091796875
-16.0,44.375,301.3749694824219,300.7737731933594,301.9563293457031
-16.0,45.0,301.5097351074219,300.22186279296875,303.0157775878906
-16.0,45.625,301.2330322265625,298.1097106933594,304.5626525878906
-16.0,46.25,300.8355712890625,295.7503356933594,305.034912109375
-16.0,46.875,300.1568603515625,293.4222106933594,307.0093994140625
-16.0,47.5,299.6998291015625,292.1565856933594,308.4000244140625
-16.0,48.125,297.1435241699219,291.0472106933594,304.7970275878906
-16.0,48.75,295.9765319824219,290.8362731933594,302.4250793457031
-16.0,49.375,295.2593994140625,292.0862731933594,298.9250793457031
-16.0,50.0,299.1724853515625,297.85467529296875,300.46240234375
-16.0,50.625,300.3407897949219,299.94061279296875,300.68011474609375
-16.0,51.25,300.0471496582031,299.53436279296875,300.378662109375
-16.0,51.875,299.7760009765625,299.29815673828125,300.0572509765625
-15.5,-17.5,295.7958679199219,295.7068176269531,295.90826416015625
-15.5,-16.875,295.7206726074219,295.60595703125,295.87701416015625
-15.5,-16.25,295.5748291015625,295.4919738769531,295.76763916015625
-15.5,-15.625,295.4420166015625,295.2966613769531,295.66607666015625
-15.5,-15.0,295.2808837890625,295.130126953125,295.44732666015625
-15.5,-14.375,295.1545715332031,295.00439453125,295.29107666015625
-15.5,-13.75,295.0566101074219,294.9021301269531,295.20233154296875
-15.5,-13.125,294.9696960449219,294.7927551269531,295.17108154296875
-15.5,-12.5,294.9078369140625,294.7068176269531,295.16522216796875
-15.5,-11.875,294.7861022949219,294.5896301269531,295.08966064453125
-15.5,-11.25,294.6894226074219,294.4333801269531,294.986572265625
-15.5,-10.625,294.5976257324219,294.3161926269531,294.83636474609375
-15.5,-10.0,294.4902038574219,294.22454833984375,294.70355224609375
-15.5,-9.375,294.4169616699219,294.1443176269531,294.6365966796875
-15.5,-8.75,294.3476257324219,294.02923583984375,294.573974609375
-15.5,-8.125,294.1825866699219,293.76568603515625,294.3829650878906
-15.5,-7.5,293.9768371582031,293.6929931640625,294.20428466796875
-15.5,-6.875,293.8892822265625,293.6878356933594,294.127197265625
-15.5,-6.25,293.8974304199219,293.661376953125,294.089599609375
-15.5,-5.625,293.9114074707031,293.5974426269531,294.0428466796875
-15.5,-5.0,293.9283447265625,293.66986083984375,294.08795166015625
-15.5,-4.375,293.9120788574219,293.81256103515625,294.12701416015625
-15.5,-3.75,293.8759460449219,293.7525329589844,294.04888916015625
-15.5,-3.125,293.8466491699219,293.738525390625,293.95513916015625
-15.5,-2.5,293.8027038574219,293.65936279296875,293.9285583496094
-15.5,-1.875,293.7633056640625,293.62158203125,293.9129333496094
-15.5,-1.25,293.7008056640625,293.5505676269531,293.85198974609375
-15.5,-0.625,293.7017822265625,293.5193176269531,293.870849609375
-15.5,-5.920304394294029e-13,293.7619934082031,293.54345703125,293.9312744140625
-15.5,0.625,293.7704772949219,293.4880676269531,294.00042724609375
-15.5,1.25,293.7558288574219,293.4411926269531,294.05059814453125
-15.5,1.875,293.7135009765625,293.37298583984375,294.08184814453125
-15.5,2.5,293.6867980957031,293.31829833984375,294.080322265625
-15.5,3.125,293.6793212890625,293.3161926269531,294.01605224609375
-15.5,3.75,293.7047119140625,293.34173583984375,294.00042724609375
-15.5,4.375,293.7118835449219,293.37298583984375,294.017822265625
-15.5,5.0,293.6399230957031,293.402587890625,293.9051208496094
-15.5,5.625,293.5627746582031,293.18408203125,293.8269958496094
-15.5,6.25,293.2861022949219,293.0896301269531,293.50201416015625
-15.5,6.875,293.0803527832031,292.91204833984375,293.29888916015625
-15.5,7.5,292.9394226074219,292.71673583984375,293.10357666015625
-15.5,8.125,292.9332275390625,292.74017333984375,293.07403564453125
-15.5,8.75,292.8215637207031,292.60595703125,293.15045166015625
-15.5,9.375,292.6142272949219,292.3708801269531,293.04107666015625
-15.5,10.0,292.2792663574219,292.09814453125,292.60357666015625
-15.5,10.625,292.1493835449219,291.9724426269531,292.33966064453125
-15.5,11.25,292.1242980957031,291.87298583984375,292.322509765625
-15.5,11.875,293.0061340332031,291.26873779296875,294.8907775878906
-15.5,12.5,298.2135009765625,290.0862731933594,308.9574890136719
-15.5,13.125,299.6848449707031,290.6105041503906,310.4106140136719
-15.5,13.75,297.9062194824219,288.1800231933594,309.0562744140625
-15.5,14.375,298.8150634765625,287.82037353515625,309.7593994140625
-15.5,15.0,300.4573059082031,289.00006103515625,310.6343994140625
-15.5,15.625,300.5002746582031,288.77349853515625,310.1187744140625
-15.5,16.25,300.0670166015625,288.42974853515625,309.2856140136719
-15.5,16.875,300.2649230957031,288.96099853515625,309.7074890136719
-15.5,17.5,299.9423522949219,289.43756103515625,309.2593994140625
-15.5,18.125,300.1109619140625,291.32818603515625,308.9418640136719
-15.5,18.75,299.9052429199219,291.52349853515625,308.0875244140625
-15.5,19.375,299.4716491699219,291.30474853515625,307.2125244140625
-15.5,20.0,299.4097900390625,290.86724853515625,307.3687744140625
-15.5,20.625,299.2727355957031,291.03131103515625,307.5668640136719
-15.5,21.25,299.2743835449219,291.82037353515625,307.6095275878906
-15.5,21.875,299.2864074707031,292.52349853515625,306.9376525878906
-15.5,22.5,298.7851257324219,293.39068603515625,305.2532043457031
-15.5,23.125,297.5676574707031,293.49530029296875,302.1293640136719
-15.5,23.75,296.6451416015625,292.35467529296875,301.7699890136719
-15.5,24.375,295.4078369140625,291.90155029296875,299.6762390136719
-15.5,25.0,294.3098449707031,291.02655029296875,298.0746765136719
-15.5,25.625,294.5940246582031,291.19061279296875,298.4965515136719
-15.5,26.25,295.0989074707031,292.06561279296875,298.9496765136719
-15.5,26.875,295.2092590332031,292.2164306640625,299.2543640136719
-15.5,27.5,295.1070556640625,292.5523681640625,298.5578918457031
-15.5,28.125,294.3502197265625,292.1539306640625,297.3907775878906
-15.5,28.75,294.6171569824219,292.4300231933594,297.6251525878906
-15.5,29.375,295.7916259765625,293.3804931640625,299.1876525878906
-15.5,30.0,297.1220397949219,294.4586181640625,300.6449890136719
-15.5,30.625,297.3843994140625,294.6695556640625,301.0157775878906
-15.5,31.25,297.1148681640625,295.0714416503906,299.7856140136719
-15.5,31.875,297.1936340332031,295.4742431640625,299.6137390136719
-15.5,32.5,298.1920166015625,295.7789306640625,301.4262390136719
-15.5,33.125,298.3977355957031,295.3831481933594,302.4407043457031
-15.5,33.75,298.2372741699219,294.8101806640625,302.6594543457031
-15.5,34.375,296.5901184082031,292.9039306640625,301.0157775878906
-15.5,35.0,298.0377197265625,294.2164306640625,302.3907775878906
-15.5,35.625,298.1747741699219,294.5992431640625,302.0939025878906
-15.5,36.25,297.6230163574219,292.9508056640625,303.0813293457031
-15.5,36.875,297.1643371582031,292.6070556640625,302.3000793457031
-15.5,37.5,297.1288757324219,292.5289306640625,302.1876525878906
-15.5,38.125,297.9618835449219,293.7581481933594,303.2688293457031
-15.5,38.75,298.0608215332031,294.4117431640625,302.5657043457031
-15.5,39.375,298.8824462890625,295.2972106933594,303.8157043457031
-15.5,40.0,299.9068603515625,296.2972106933594,305.0813293457031
-15.5,40.625,300.5891418457031,299.34686279296875,301.8938293457031
-15.5,41.25,300.7639465332031,300.08123779296875,301.12701416015625
-15.5,41.875,300.5500793457031,300.23748779296875,300.92388916015625
-15.5,42.5,300.2805480957031,299.9330139160156,300.58013916015625
-15.5,43.125,300.7961730957031,300.4021301269531,301.181884765625
-15.5,43.75,301.1799621582031,300.72662353515625,301.4519958496094
-15.5,44.375,301.3238525390625,301.1018981933594,301.55792236328125
-15.5,45.0,301.3612976074219,301.161376953125,301.72943115234375
-15.5,45.625,301.6982116699219,300.68756103515625,302.456787109375
-15.5,46.25,301.8306884765625,298.9222106933594,304.128662109375
-15.5,46.875,300.5992431640625,295.2659606933594,305.9781494140625
-15.5,47.5,299.5826416015625,293.3987731933594,306.6656494140625
-15.5,48.125,299.0230712890625,292.5237731933594,306.4532775878906
-15.5,48.75,296.5084228515625,291.2815856933594,302.8000793457031
-15.5,49.375,295.0188293457031,291.6573791503906,298.6360168457031
-15.5,50.0,296.4250793457031,293.55029296875,299.43115234375
-15.5,50.625,300.2388916015625,299.61248779296875,300.64117431640625
-15.5,51.25,300.1389465332031,299.75128173828125,300.3422546386719
-15.5,51.875,299.7958679199219,299.4957275390625,300.0963134765625
-15.0,-17.5,295.9472351074219,295.80908203125,296.13482666015625
-15.0,-16.875,295.8280944824219,295.7146301269531,295.97857666015625
-15.0,-16.25,295.6405944824219,295.5779113769531,295.82232666015625
-15.0,-15.625,295.5334777832031,295.45623779296875,295.71295166015625
-15.0,-15.0,295.3778991699219,295.3044738769531,295.53326416015625
-15.0,-14.375,295.2704772949219,295.168212890625,295.38482666015625
-15.0,-13.75,295.1529541015625,295.0271301269531,295.29107666015625
-15.0,-13.125,295.0383605957031,294.87506103515625,295.21014404296875
-15.0,-12.5,294.9283447265625,294.7945556640625,295.17108154296875
-15.0,-11.875,294.8677978515625,294.7146301269531,295.09747314453125
-15.0,-11.25,294.8134460449219,294.5583801269531,295.10528564453125
-15.0,-10.625,294.7157897949219,294.4490051269531,295.0144958496094
-15.0,-10.0,294.5992431640625,294.3083801269531,294.87542724609375
-15.0,-9.375,294.4895324707031,294.23236083984375,294.7225341796875
-15.0,-8.75,294.4192199707031,294.16204833984375,294.644287109375
-15.0,-8.125,294.2359619140625,293.98236083984375,294.4574890136719
-15.0,-7.5,294.0914306640625,293.87506103515625,294.31365966796875
-15.0,-6.875,294.0439147949219,293.8492431640625,294.252197265625
-15.0,-6.25,294.1067199707031,293.895751953125,294.331787109375
-15.0,-5.625,294.2089538574219,294.03912353515625,294.4653015136719
-15.0,-5.0,294.2135009765625,294.0932922363281,294.5032043457031
-15.0,-4.375,294.1340637207031,294.0323486328125,294.28271484375
-15.0,-3.75,294.0898132324219,293.95623779296875,294.191162109375
-15.0,-3.125,294.0640869140625,293.9568176269531,294.14251708984375
-15.0,-2.5,294.0605163574219,293.9099426269531,294.19573974609375
-15.0,-1.875,294.0188293457031,293.84686279296875,294.18011474609375
-15.0,-1.25,294.0367431640625,293.8630676269531,294.23480224609375
-15.0,-0.625,294.0377197265625,293.8474426269531,294.2459716796875
-15.0,-5.920304394294029e-13,293.9992980957031,293.77001953125,294.20355224609375
-15.0,0.625,293.8961181640625,293.59033203125,294.17230224609375
-15.0,1.25,293.8612976074219,293.5427551269531,294.17559814453125
-15.0,1.875,293.8345947265625,293.4880676269531,294.220947265625
-15.0,2.5,293.7600402832031,293.3552551269531,294.1629333496094
-15.0,3.125,293.7568054199219,293.4099426269531,294.07855224609375
-15.0,3.75,293.8027038574219,293.5115051269531,294.03948974609375
-15.0,4.375,293.7610168457031,293.46673583984375,294.00897216796875
-15.0,5.0,293.6259460449219,293.52349853515625,293.72247314453125
-15.0,5.625,293.5299072265625,293.394775390625,293.65826416015625
-15.0,6.25,293.2958679199219,293.19842529296875,293.58795166015625
-15.0,6.875,293.1493835449219,292.94970703125,293.43170166015625
-15.0,7.5,293.0321960449219,292.7693176269531,293.23638916015625
-15.0,8.125,293.0276184082031,292.80267333984375,293.21209716796875
-15.0,8.75,292.9918212890625,292.841064453125,293.27545166015625
-15.0,9.375,292.8469543457031,292.653564453125,293.15826416015625
-15.0,10.0,292.6666259765625,292.49658203125,292.90045166015625
-15.0,10.625,292.7014465332031,292.58251953125,292.84576416015625
-15.0,11.25,292.7398681640625,292.56829833984375,292.892822265625
-15.0,11.875,292.7893371582031,292.22186279296875,293.2699890136719
-15.0,12.5,297.5673522949219,290.1964416503906,307.6762390136719
-15.0,13.125,298.5321960449219,289.96435546875,309.3637390136719
-15.0,13.75,296.7958679199219,287.7425231933594,307.6343994140625
-15.0,14.375,298.3547668457031,287.57818603515625,308.8218994140625
-15.0,15.0,299.7323913574219,288.34381103515625,309.5250244140625
-15.0,15.625,299.2922668457031,288.10162353515625,308.3062744140625
-15.0,16.25,298.8323059082031,287.88287353515625,307.6762390136719
-15.0,16.875,298.8928527832031,288.21881103515625,307.9106140136719
-15.0,17.5,298.5240478515625,289.00787353515625,307.1812744140625
-15.0,18.125,298.4882507324219,290.72662353515625,306.7437744140625
-15.0,18.75,298.3287353515625,291.08599853515625,306.0406494140625
-15.0,19.375,298.0709228515625,291.01568603515625,305.0093994140625
-15.0,20.0,298.4172668457031,290.62506103515625,305.4887390136719
-15.0,20.625,298.2961730957031,290.74224853515625,306.206787109375
-15.0,21.25,298.2773132324219,291.20318603515625,306.2032775878906
-15.0,21.875,298.5474853515625,292.01568603515625,305.7501525878906
-15.0,22.5,298.0439147949219,292.75787353515625,303.9407043457031
-15.0,23.125,297.0497741699219,292.96881103515625,301.2219543457031
-15.0,23.75,296.4999694824219,292.94061279296875,301.2699890136719
-15.0,24.375,295.2206726074219,291.99530029296875,299.1798400878906
-15.0,25.0,293.7841491699219,290.91717529296875,296.4689025878906
-15.0,25.625,294.4283447265625,291.23748779296875,298.0981140136719
-15.0,26.25,294.5959777832031,291.50311279296875,298.5356140136719
-15.0,26.875,294.1842041015625,291.3961181640625,297.8559265136719
-15.0,27.5,294.1428527832031,291.7503356933594,297.4298400878906
-15.0,28.125,294.2017822265625,292.2945556640625,297.1449890136719
-15.0,28.75,294.3834228515625,292.4117431640625,297.0782775878906
-15.0,29.375,295.2597351074219,293.2320556640625,298.2110900878906
-15.0,30.0,295.8498840332031,294.1617431640625,298.1265869140625
-15.0,30.625,296.2463684082031,294.07373046875,299.2934265136719
-15.0,31.25,295.4494934082031,293.63623046875,298.1996765136719
-15.0,31.875,295.1262512207031,293.0679931640625,297.9220275878906
-15.0,32.5,297.2789306640625,294.5054931640625,300.7345275878906
-15.0,33.125,298.2375793457031,294.4195556640625,302.8782043457031
-15.0,33.75,296.0393371582031,292.2476806640625,300.4250793457031
-15.0,34.375,294.8105163574219,290.8883056640625,299.3907775878906
-15.0,35.0,297.5074462890625,293.7398681640625,301.8751525878906
-15.0,35.625,298.2512512207031,294.8726806640625,302.4376525878906
-15.0,36.25,297.8134460449219,293.60467529296875,302.5813293457031
-15.0,36.875,296.6955871582031,292.2086181640625,301.4250793457031
-15.0,37.5,297.1076965332031,292.5948791503906,301.7501525878906
-15.0,38.125,297.4508056640625,293.46435546875,302.1251525878906
-15.0,38.75,297.9091491699219,294.12811279296875,302.5969543457031
-15.0,39.375,298.9338684082031,294.98748779296875,304.4250793457031
-15.0,40.0,299.3108215332031,295.7190856933594,303.6125793457031
-15.0,40.625,300.3052978515625,298.60467529296875,302.4094543457031
-15.0,41.25,300.7268371582031,300.28436279296875,301.11138916015625
-15.0,41.875,300.6122741699219,300.26873779296875,300.90826416015625
-15.0,42.5,300.4573059082031,300.1752014160156,300.78326416015625
-15.0,43.125,300.5442199707031,300.1595764160156,300.90216064453125
-15.0,43.75,300.9397277832031,300.50787353515625,301.3973083496094
-15.0,44.375,301.3163757324219,300.9456481933594,301.47979736328125
-15.0,45.0,301.3166809082031,300.9698791503906,301.58880615234375
-15.0,45.625,301.5175476074219,301.04248046875,302.14764404296875
-15.0,46.25,301.8908996582031,300.54693603515625,302.8816833496094
-15.0,46.875,301.6816101074219,298.8831481933594,303.9625244140625
-15.0,47.5,300.5373840332031,295.2112731933594,306.2750244140625
-15.0,48.125,300.2437744140625,293.2034606933594,307.3439025878906
-15.0,48.75,295.1308288574219,289.87841796875,301.4875793457031
-15.0,49.375,294.0100402832031,290.04248046875,298.8157043457031
